property_id, location_zip, seating_type, clue_small_area, trading_name, x_coordinate, location_city, location_state, number_of_seats, ogc_fid, industry_anzsic4_description, y_coordinate, census_year, street_address
"110091",null,"Seats - Indoor","Melbourne (CBD)","Kobab","144.9591876",null,null,"12",20946,"Takeaway Food Services","-37.8192157","2017","15-33 William Street"
"106031",null,"Seats - Outdoor","Melbourne (CBD)","Silhouette's Cafe & Restaurant","144.955573",null,null,"22",20960,"Cafes and Restaurants","-37.81290439","2017","466-468 Little Lonsdale Street"
"110669",null,"Seats - Indoor","Melbourne (CBD)","Fugazza","144.9629844",null,null,"6",20970,"Cafes and Restaurants","-37.81570426","2017","353-359 Little Collins Street"
"103978",null,"Seats - Indoor","Docklands","Yarra Dragon","144.9536422",null,null,"20",20982,"Cafes and Restaurants","-37.82253633","2017","18-38 Siddeley Street"
"603923",null,"Seats - Indoor","Melbourne (CBD)","Urban Table Expresso","144.9707325",null,null,"71",20984,"Cafes and Restaurants","-37.8091842","2017","32-54 Lonsdale Street"
"101137",null,"Seats - Indoor","Melbourne (CBD)","Warra Warra","144.9665978",null,null,"34",21006,"Cafes and Restaurants","-37.81376503","2017","235-251 Bourke Street"
"105747",null,"Seats - Indoor","Melbourne (CBD)","Charming Spice","144.9639969",null,null,"200",21024,"Cafes and Restaurants","-37.81152964","2017","272-282 Lonsdale Street"
"110607",null,"Seats - Indoor","Southbank","Jarrah Restaurant & Bar","144.9671147",null,null,"85",21037,"Cafes and Restaurants","-37.82038777","2017","24-26 Southgate Avenue"
"110092",null,"Seats - Outdoor","Melbourne (CBD)","In a Rush","144.9591221",null,null,"36",21056,"Cafes and Restaurants","-37.81858017","2017","35-47 William Street"
"108626",null,"Seats - Indoor","Melbourne (Remainder)","Cafe 409","144.9767624",null,null,"52",21065,"Cafes and Restaurants","-37.8373358","2017","409-413 St Kilda Road"
"105746",null,"Seats - Outdoor","Melbourne (CBD)","Harajuku Crepes","144.9630189",null,null,"10",21089,"Takeaway Food Services","-37.81073331","2017","183-265 La Trobe Street"
"108271",null,"Seats - Outdoor","North Melbourne","Reynolds St Takeaway","144.9376573",null,null,"8",21091,"Takeaway Food Services","-37.7972278","2017","19 Reynolds Street"
"107486",null,"Seats - Indoor","West Melbourne (Residential)","Sate Plus","144.9555843",null,null,"12",21106,"Bakery Product Manufacturing (Non-factory based)","-37.80619737","2017","85-87 Peel Street"
"105746",null,"Seats - Indoor","Melbourne (CBD)","TGI Fridays Restarant & Bar","144.9630189",null,null,"330",21122,"Cafes and Restaurants","-37.81073331","2017","183-265 La Trobe Street"
"105381",null,"Seats - Indoor","Melbourne (CBD)","Hibachi Japanese Grill ","144.955307",null,null,"100",21123,"Cafes and Restaurants","-37.81478641","2017","228-230 King Street"
"110006",null,"Seats - Indoor","East Melbourne","Little Asian House","144.9873074",null,null,"36",21134,"Cafes and Restaurants","-37.81634891","2017","82 Wellington Parade"
"616033",null,"Seats - Indoor","Kensington","Karelay Patisserie","144.9300805",null,null,"16",21145,"Cafes and Restaurants","-37.79395787","2017","190 Bellair Street"
"103228",null,"Seats - Outdoor","Melbourne (CBD)","Malaysian Laksa House","144.9602158",null,null,"16",21168,"Cafes and Restaurants","-37.80856366","2017","449-451 Elizabeth Street"
"103957",null,"Seats - Indoor","Melbourne (CBD)","Grain Store","144.9566017",null,null,"75",21184,"Cafes and Restaurants","-37.81988484","2017","517-537 Flinders Lane"
"102067",null,"Seats - Indoor","Melbourne (CBD)","Barista 101","144.9707498",null,null,"38",21193,"Cafes and Restaurants","-37.81492031","2017","89-105 Collins Street"
"106144",null,"Seats - Outdoor","Carlton","Tiamo 2","144.9670792",null,null,"20",21207,"Cafes and Restaurants","-37.79817948","2017","305 Lygon Street"
"103942",null,"Seats - Indoor","Melbourne (CBD)","Cafe Andiamo","144.9659028",null,null,"44",21213,"Cafes and Restaurants","-37.81706291","2017","253-265 Flinders Lane"
"108627",null,"Seats - Indoor","Melbourne (Remainder)","Rolld 417 St Kilda","144.9770428",null,null,"62",21236,"Cafes and Restaurants","-37.83774553","2017","415-421 St Kilda Road"
"110734",null,"Seats - Indoor","Southbank","Teatro","144.9682264",null,null,"100",21240,"Cafes and Restaurants","-37.82094188","2017","100 St Kilda Road"
"108581",null,"Seats - Indoor","Melbourne (CBD)","Heartbreaker","144.9676444",null,null,"100",21253,"Pubs, Taverns and Bars","-37.81098272","2017","226-236 Russell Street"
"110858",null,"Seats - Indoor","Melbourne (CBD)","Ways & Means Cafe","144.9710147",null,null,"32",21264,"Cafes and Restaurants","-37.80814522","2017","299 Spring Street"
"103144",null,"Seats - Outdoor","Carlton","Campos Coffee","144.96981",null,null,"12",21271,"Cafes and Restaurants","-37.79715068","2017","138-144 Elgin Street"
"108234",null,"Seats - Indoor","Carlton","Moretons Brasserie","144.9711405",null,null,"38",21276,"Cafes and Restaurants","-37.79543508","2017","166 Rathdowne Street"
"103620",null,"Seats - Indoor","Melbourne (CBD)","Secret Kitchen","144.9704962",null,null,"300",21277,"Cafes and Restaurants","-37.81055707","2017","196-226 Exhibition Street"
"108627",null,"Seats - Indoor","Melbourne (Remainder)","Aromatic Espresso","144.9770428",null,null,"62",21283,"Cafes and Restaurants","-37.83774553","2017","415-421 St Kilda Road"
"109377",null,"Seats - Indoor","Carlton","Kitchen 520","144.963537",null,null,"50",21294,"Cafes and Restaurants","-37.80481107","2017","514-520 Swanston Street"
"601815",null,"Seats - Indoor","Docklands","Aree Thai","144.9401994",null,null,"50",21296,"Cafes and Restaurants","-37.81427742","2017","397-407 Docklands Drive"
"103816",null,"Seats - Indoor","North Melbourne","Mum Mum Asian Street Food","144.9540004",null,null,"42",21301,"Cafes and Restaurants","-37.79936937","2017","65-67 Flemington Road"
"105919",null,"Seats - Indoor","Melbourne (CBD)","Polepole Bar","144.9656034",null,null,"70",21341,"Pubs, Taverns and Bars","-37.81483458","2017","267 Little Collins Street"
"100155",null,"Seats - Indoor","Melbourne (CBD)","GT Internet Game Club","144.9615816",null,null,"20",21346,"Internet Service Providers and Web Search Portals","-37.80924228","2017","71-73 A'Beckett Street"
"611366",null,"Seats - Indoor","Docklands","Caffe Bambino","144.9446836",null,null,"6",21368,"Cafes and Restaurants","-37.81993681","2017","813-817 Bourke Street"
"106016",null,"Seats - Indoor","Melbourne (CBD)","Pot Lonsdale","144.9605406",null,null,"100",21391,"Cafes and Restaurants","-37.8118146","2017","385-389 Little Lonsdale Street"
"105746",null,"Seats - Outdoor","Melbourne (CBD)","Menya Ramen","144.9630189",null,null,"8",21400,"Takeaway Food Services","-37.81073331","2017","183-265 La Trobe Street"
"110639",null,"Seats - Indoor","Port Melbourne","KFC","144.918605",null,null,"64",21406,"Cafes and Restaurants","-37.8310487","2017","2 West Gate Freeway"
"106206",null,"Seats - Outdoor","Carlton","DOC Espresso","144.9674735",null,null,"60",21411,"Cafes and Restaurants","-37.79932164","2017","326-328 Lygon Street"
"109985",null,"Seats - Indoor","East Melbourne","Aggies Cafe Bar Restaurant","144.9799837",null,null,"41",21415,"Cafes and Restaurants","-37.81680765","2017","61-71 Agnes Street"
"103951",null,"Seats - Indoor","Melbourne (CBD)","Bull And Bear Tavern","144.9630313",null,null,"150",21437,"Pubs, Taverns and Bars","-37.81782313","2017","341-347 Flinders Lane"
"105848",null,"Seats - Indoor","Melbourne (CBD)","Dex2rose Nitrogen Gelato","144.9615983",null,null,"32",21445,"Cafes and Restaurants","-37.81379494","2017","377-379 Little Bourke Street"
"103924",null,"Seats - Indoor","Melbourne (CBD)","Bullrun","144.9708344",null,null,"110",21448,"Cafes and Restaurants","-37.81560645","2017","107-109 Flinders Lane"
"105309",null,"Seats - Indoor","Melbourne (CBD)","Salaam Namaste Dosa Hut CBD","144.9549266",null,null,"75",21450,"Cafes and Restaurants","-37.81529895","2017","209-211 King Street"
"105829",null,"Seats - Outdoor","Melbourne (CBD)","Kri Kri Restaurant","144.9715059",null,null,"12",21452,"Cafes and Restaurants","-37.81083595","2017","37-41 Little Bourke Street"
"107981",null,"Seats - Outdoor","North Melbourne","Twenty & Six Espresso","144.9475392",null,null,"22",21456,"Cafes and Restaurants","-37.80257072","2017","594 Queensberry Street"
"105746",null,"Seats - Indoor","Melbourne (CBD)","Vita Patisserie","144.9630189",null,null,"6",21468,"Takeaway Food Services","-37.81073331","2017","183-265 La Trobe Street"
"110688",null,"Seats - Indoor","Melbourne (CBD)","Cafe Verona","144.9572395",null,null,"8",21492,"Cafes and Restaurants","-37.80745984","2017","65-81 Victoria Street"
"579252",null,"Seats - Indoor","Melbourne (CBD)","Pho Nom","144.9557275",null,null,"16",21495,"Cafes and Restaurants","-37.81902044","2017","559-587 Collins Street"
"589841",null,"Seats - Indoor","Melbourne (CBD)","Chatime","144.9657034",null,null,"21",21500,"Takeaway Food Services","-37.810658","2017","221 Little Lonsdale Street"
"110679",null,"Seats - Indoor","Melbourne (CBD)","Tribel Cafe","144.9572395",null,null,"16",21508,"Cafes and Restaurants","-37.80745984","2017"," Peel Street"
"106132",null,"Seats - Outdoor","Carlton","Lygon Food Store","144.966868",null,null,"45",21527,"Cafes and Restaurants","-37.79929755","2017","263 Lygon Street"
"110688",null,"Seats - Indoor","Melbourne (CBD)","El Rincon","144.9572395",null,null,"20",21573,"Takeaway Food Services","-37.80745984","2017","65-81 Victoria Street"
"111175",null,"Seats - Outdoor","Southbank","Cervo ","144.9586604",null,null,"40",21584,"Cafes and Restaurants","-37.82312164","2017","8 Whiteman Street"
"101255",null,"Seats - Outdoor","Carlton","The Graduate Union of the University of Melbourne","144.961518",null,null,"30",21593,"Accommodation","-37.80117842","2017","197-235 Bouverie Street"
"108973",null,"Seats - Indoor","Docklands","Gaslight Project","144.9523393",null,null,"30",21607,"Cafes and Restaurants","-37.81815358","2017","85-161 Spencer Street"
"104101",null,"Seats - Indoor","Melbourne (CBD)","Mercure Melbourne Therry Street","144.9608162",null,null,"80",21615,"Accommodation","-37.80741949","2017","58-64 Franklin Street"
"105856",null,"Seats - Indoor","Melbourne (CBD)","Patricia","144.9582279",null,null,"20",21620,"Takeaway Food Services","-37.81468561","2017","493-495 Little Bourke Street"
"558180",null,"Seats - Indoor","Docklands","The Medallion Club","144.9475776",null,null,"950",21632,"Cafes and Restaurants","-37.81656591","2017","122-148 Harbour Esplanade"
"101142",null,"Seats - Indoor","Melbourne (CBD)","Thaiger","144.9645323",null,null,"3",21634,"Takeaway Food Services","-37.81445406","2017","309-325 Bourke Street"
"111175",null,"Seats - Indoor","Southbank","Gradi @ Crown","144.9586604",null,null,"200",21641,"Cafes and Restaurants","-37.82312164","2017","8 Whiteman Street"
"105741",null,"Seats - Outdoor","Melbourne (CBD)","Degani Bakery Cafe","144.9611344",null,null,"6",21673,"Cafes and Restaurants","-37.81200936","2017","374-380 Lonsdale Street"
"110542",null,"Seats - Indoor","Southbank","Bohemian Bar & Restaurant","144.9523782",null,null,"85",21678,"Cafes and Restaurants","-37.82539976","2017","20-30 Convention Centre Place"
"108555",null,"Seats - Indoor","Melbourne (CBD)","China Bar","144.967037",null,null,"69",21681,"Cafes and Restaurants","-37.81111923","2017","235-241 Russell Street"
"559514",null,"Seats - Indoor","Carlton","Arrow On Swanston","144.9635132",null,null,"100",21709,"Accommodation","-37.80555235","2017","470-496 Swanston Street"
"106014",null,"Seats - Indoor","Melbourne (CBD)","1000 Pound Bend","144.9612845",null,null,"200",21734,"Cafes and Restaurants","-37.81166967","2017","361-365 Little Lonsdale Street"
"579293",null,"Seats - Indoor","Parkville","University House Club","144.9612468",null,null,"421",21745,"Clubs (Hospitality)","-37.79739836","2017","230 Grattan Street"
"108955",null,"Seats - Outdoor","West Melbourne (Residential)","Rej's Cafe & Kebabs","144.9511755",null,null,"6",21747,"Cafes and Restaurants","-37.81189101","2017","362-364 Spencer Street"
"110606",null,"Seats - Indoor","Southbank","Tutto Bene","144.9662623",null,null,"35",21763,"Cafes and Restaurants","-37.82066923","2017","3 Southgate Avenue"
"627659",null,"Seats - Outdoor","Docklands","Capri At The Quays Cafe","144.9429896",null,null,"6",21788,"Cafes and Restaurants","-37.81354363","2017","231-245 Harbour Esplanade"
"110988",null,"Seats - Outdoor","Southbank","The General Assembly","144.9503336",null,null,"134",21799,"Cafes and Restaurants","-37.82409303","2017","29-65 South Wharf Promenade"
"603923",null,"Seats - Outdoor","Melbourne (CBD)","Babbo","144.9707325",null,null,"23",21822,"Cafes and Restaurants","-37.8091842","2017","32-54 Lonsdale Street"
"664635",null,"Seats - Indoor","Parkville","Carte Crepes","144.9612468",null,null,"30",21830,"Takeaway Food Services","-37.79739836","2017","230 Grattan Street"
"103394",null,"Seats - Indoor","North Melbourne","The Hot Poppy","144.9489706",null,null,"16",21845,"Cafes and Restaurants","-37.80473152","2017","9 Errol Street"
"105933",null,"Seats - Indoor","Melbourne (CBD)","The Irish Times","144.9605354",null,null,"100",21847,"Pubs, Taverns and Bars","-37.8162542","2017","425-427 Little Collins Street"
"103943",null,"Seats - Indoor","Melbourne (CBD)","The Quarter","144.9654844",null,null,"45",21853,"Cafes and Restaurants","-37.81710105","2017","267-275 Flinders Lane"
"105746",null,"Seats - Outdoor","Melbourne (CBD)","Chilli India","144.9630189",null,null,"50",21867,"Cafes and Restaurants","-37.81073331","2017","183-265 La Trobe Street"
"101109",null,"Seats - Indoor","Melbourne (CBD)","Spleen Central","144.9720472",null,null,"100",21870,"Pubs, Taverns and Bars","-37.81193572","2017","39-43 Bourke Street"
"103978",null,"Seats - Outdoor","Docklands","Degani Bakery Cafe","144.9536422",null,null,"26",21874,"Cafes and Restaurants","-37.82253633","2017","18-38 Siddeley Street"
"604118",null,"Seats - Outdoor","Docklands","Pita Pit Docklands","144.9431188",null,null,"12",21879,"Takeaway Food Services","-37.81977079","2017","834-846 Bourke Street"
"106081",null,"Seats - Outdoor","Carlton","The Curtin","144.9656988",null,null,"16",21886,"Pubs, Taverns and Bars","-37.80619915","2017","27-31 Lygon Street"
"105746",null,"Seats - Indoor","Melbourne (CBD)","Theobroma Chocolate Lounge","144.9630189",null,null,"28",21895,"Cafes and Restaurants","-37.81073331","2017","183-265 La Trobe Street"
"611367",null,"Seats - Outdoor","Docklands","Caffe Esc","144.9457644",null,null,"28",21957,"Cafes and Restaurants","-37.82205739","2017","791-847 Collins Street"
"101116",null,"Seats - Indoor","Melbourne (CBD)","Nando's Bourke Street","144.9710404",null,null,"99",22011,"Cafes and Restaurants","-37.81217956","2017","79-85 Bourke Street"
"109418",null,"Seats - Outdoor","Melbourne (CBD)","Allegro Restaurant","144.9674304",null,null,"20",22034,"Cafes and Restaurants","-37.81584777","2017","199-209 Collins Street"
"611366",null,"Seats - Outdoor","Docklands","Melbourne Vietnam Noodle House","144.9446836",null,null,"30",22038,"Cafes and Restaurants","-37.81993681","2017","813-817 Bourke Street"
"104011",null,"Seats - Indoor","Melbourne (CBD)","Waffle On","144.9659973",null,null,"2",22046,"Takeaway Food Services","-37.81752037","2017","250-254 Flinders Street"
"105458",null,"Seats - Outdoor","Melbourne (CBD)","Xtraction ","144.9558855",null,null,"80",22068,"Cafes and Restaurants","-37.81244731","2017","295-307 William Street"
"104006",null,"Seats - Indoor","Melbourne (CBD)","Rendezvous Hotels (Australia) Pty Ltd","144.963576",null,null,"85",22073,"Accommodation","-37.8182001","2017","318-332 Flinders Street"
"589841",null,"Seats - Indoor","Melbourne (CBD)","Cafenatics QV","144.9657034",null,null,"30",22079,"Cafes and Restaurants","-37.810658","2017","221 Little Lonsdale Street"
"103225",null,"Seats - Indoor","Melbourne (CBD)","Thai Culinary","144.9603439",null,null,"26",22086,"Cafes and Restaurants","-37.80885861","2017","433-435 Elizabeth Street"
"110102",null,"Seats - Indoor","Melbourne (CBD)","Marios On The Wheels","144.9567836",null,null,"6",22096,"Takeaway Food Services","-37.81349327","2017","233-245 William Street"
"105325",null,"Seats - Indoor","West Melbourne (Residential)","Teh Dispensa","144.9532514",null,null,"19",22103,"Cafes and Restaurants","-37.81166257","2017","369-379 King Street"
"103816",null,"Seats - Outdoor","North Melbourne","New Lanna Thai ","144.9540004",null,null,"4",22108,"Cafes and Restaurants","-37.79936937","2017","65-67 Flemington Road"
"101789",null,"Seats - Indoor","Melbourne (CBD)","The Soup Place","144.9655966",null,null,"16",22121,"Takeaway Food Services","-37.8166033","2017","252-254 Flinders Lane"
"110606",null,"Seats - Outdoor","Southbank","Red Emperor","144.9662623",null,null,"50",22159,"Cafes and Restaurants","-37.82066923","2017","3 Southgate Avenue"
"102685",null,"Seats - Indoor","Carlton","Doc Pizza & Mozarella Bar","144.9684438",null,null,"60",22173,"Cafes and Restaurants","-37.7989855","2017","295-297 Drummond Street"
"103216",null,"Seats - Indoor","Melbourne (CBD)","By Korea","144.9608495",null,null,"65",22207,"Cafes and Restaurants","-37.8100143","2017","284-294 La Trobe Street"
